band_index,e_min_MeV,e_max_MeV,e_mid_MeV,flux_ph_cm2_s,fluxerr_lo,fluxerr_hi,nuFnu_erg_cm2_s,nuFnuerr_lo,nuFnuerr_hi
0,50,100,70.71067811865476,8.2600975e-09,nan,7.91931e-09,1.305703e-12,nan,1.2518335e-12
1,100,300,173.20508075688772,3.136434e-09,-1.8331519e-09,1.8399398e-09,7.292647e-13,4.262334e-13,4.2781168e-13
2,300,1000,547.7225575051662,8.82292e-10,-1.8913501e-10,1.9395413e-10,5.8240397e-13,1.2484866e-13,1.2802979e-13
3,1000,3000,1732.0508075688772,1.2740693e-10,-3.1579225e-11,3.4213524e-11,2.962389e-13,7.342611e-14,7.9551213e-14
4,3000,10000,5477.2255750516615,3.157253e-11,-1.0237395e-11,1.1766698e-11,2.0841136e-13,6.75774e-14,7.767238e-14
5,10000,30000,17320.508075688773,1.0983884e-11,-4.322266e-12,5.5835575e-12,2.5539063e-13,1.0049872e-13,1.298255e-13
6,30000,100000,54772.25575051661,4.162969e-12,-2.3299383e-12,3.5547754e-12,2.74799e-13,1.5380003e-13,2.3465192e-13
7,100000,1000000,316227.7660168379,9.500266e-20,nan,2.3837046e-12,1.4830631e-20,nan,3.7211423e-13
