band_index,e_min_MeV,e_max_MeV,flux_ph_cm2_s,fluxerr_lo,fluxerr_hi,nuFnu_erg_cm2_s,nuFnuerr_lo,nuFnuerr_hi
0,50.0,100.0,1.0547833e-08,-7.2211708e-09,7.2830963e-09,1.7175063e-12,1.1758252e-12,1.1859085e-12
1,100.0,300.0,8.743015e-09,-1.3866269e-09,1.4103752e-09,2.1876654e-12,3.469599e-13,3.5290217e-13
2,100.0,300.0,3.6609211e-09,-2.3032587e-10,2.3032587e-10,2.63606e-12,1.65847e-13,1.65847e-13
3,300.0,1000.0,1.5778608e-09,-7.2247014e-11,7.2247014e-11,3.9363968e-12,1.8023954e-13,1.8023954e-13
4,300.0,1000.0,9.173832e-10,-4.3710997e-11,4.3710997e-11,6.53172e-12,3.1122e-13,3.1122e-13
5,300.0,1000.0,3.3364025e-10,-2.4639681e-11,2.4639681e-11,8.0810185e-12,5.9679166e-13,5.9679166e-13
6,1000.0,3000.0,8.990411e-11,-1.1724363e-11,1.30005425e-11,5.741242e-12,7.4871327e-13,8.3020965e-13
7,1000.0,3000.0,5.571361e-12,-2.5909802e-12,3.7006713e-12,5.1620096e-13,2.4006098e-13,3.4287671e-13
